prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max,weighted_z_score,winmax_weighted_z_score,weighted_p_value,weighted_prediction,weighted_confidence,avg_kl,avg_delta,avg_entropy,avg_p_green_mass,gate_pass_rate,avg_candidate_size,candidate_top_p,kl_epsilon,ppl_num_scored_tokens,ppl_nll_sum,ppl_avg_nll,ppl
206,Fixed Delta 1.7,1.7,,,"eMagin Corporation (NYSE MKT: EMAN) will release fourth quarter 2016 earnings and host a conference call that will be webcast on Tuesday, March 28, 2017. eMagin Corporation (NYSE MKT: EMAN) will"," release fourth quarter 2016 earnings and host a conference call that will be webcast on Tuesday, March 28, 2017.

Waters Corporation (NYSE MKT: WAT) reported fiscal fourth quarter 2017 results for its second quarter ended December 31, 2016. The company reported net income of $54.1 million, or $2.25 per diluted share, compared to net income of $39.6 million, or $1.65 per diluted share, for the second quarter of the prior",99,33,0.3333333333333333,1.9148542155126762,0.027755549048935523,Human/Unwatermarked,0.0,74,0.7162162162162162,0.9041095890410958,0.28378378378378377,1.7,1.7,1.7,,,,,,,,,,,,,,100,75.18750000,0.75187500,2.12097312
207,Fixed Delta 1.7,1.7,,,"I get the point; this is an M-rated Kinect game. Can you please stop throwing blood all over me, Sega? Oh god, it's in my mouth. Sega's Rise of Nightmares is the gamer that finally realizes the joy","s of eating your cereal with a fork.

You, as a human being, are a small, living thing. You move around, often on your own. You have thoughts, feelings, feelings of inadequacy. You have a human connection.

You are a human being, trying to make it in a hostile world with terrible, terrible creatures. You are a human being, trying to survive in an alien world with terrible, terrible creatures. You are a human being, trying to",99,64,0.6464646464646465,9.110063995014853,4.116669580158606e-20,Watermarked,1.0,77,0.4935064935064935,0.7105263157894737,0.5064935064935066,1.7,1.7,1.7,,,,,,,,,,,,,,100,175.62500000,1.75625000,5.79068157
208,Fixed Delta 1.7,1.7,,,"The Hurriyat said although the NIA has an office in Srinagar, it has deliberately asked the Masjid and school officials to come to Delhi to “further harass and trouble them”. The NIA has"," said the two were arrested for being involved in organising a meeting, which later turned into stone pelting on August 9, 2016.

“The NIA office in Srinagar is deliberately not taking up cases of stone pelting against the Kashmiri youth. The reported arrests of the two Hurriyat leaders under the Unlawful Activities (Prevention) Act (UAPA) and the sedition act is a deliberate ploy of the NIA to harass and trouble the Omar",99,50,0.5050505050505051,5.86061441717516,2.305788288019096e-09,Watermarked,0.9999999976942117,72,0.7361111111111112,0.9436619718309859,0.26388888888888884,1.7,1.7,1.7,,,,,,,,,,,,,,100,153.62500000,1.53625000,4.64713081
209,Fixed Delta 1.7,1.7,,,"A clinical-stage biotechnology company, engaged in the research and development of cancer therapeutics. Its mission is to research, develop and commercialize targeted cancer drugs with reduced toxicities compared to conventional cancer chemotherapeutics. How do you think"," the market will evolve in the next five years?

It will evolve in two directions, depending on the clinical results that are being attained. The first direction is likely to be that the real impact of the current generation of oncology drugs will be felt by those drugs that are not yet being approved. The drugs that do eventually get approved, which have demonstrated a clinically meaningful advantage over the current standard of therapy, are likely to emerge as leaders in cancer therapy, not only because they have demonstrated",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,89,0.651685393258427,0.9204545454545454,0.348314606741573,1.7,1.7,1.7,,,,,,,,,,,,,,100,198.75000000,1.98750000,7.29726777
210,Fixed Delta 1.7,1.7,,,"Police in Northern Ireland say two police officers narrowly escaped being killed in a landmine attack in Co Fermanagh at the weekend. Details of the incident, which happened on Saturday, were only released by the PSNI this afternoon. A land","mine exploded under a police car as it was driven on the Ballyclare road at about 15:00 GMT, apparently injuring two officers inside the vehicle. A third officer was unhurt in the incident. The driver of the car was taken to hospital as a precaution. The north-east of the county has been plagued by recent violence between republican paramilitaries and the British army. The PSNI say the landmine may have been planted by a dissident republican group. The paramilitary group Sinn",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,83,0.7349397590361446,0.9878048780487805,0.2650602409638554,1.7,1.7,1.7,,,,,,,,,,,,,,100,142.50000000,1.42500000,4.15785784
211,Fixed Delta 1.7,1.7,,,"WASHINGTON – Secretary of State Colin Powell (search) has been evasive about his future, skirting questions about the timing of his widely expected departure after four rough-and-tumble years as America&apos;s chief diplomat. In"," a meeting with The Associated Press (search) Wednesday, Powell, 62, said he would continue to work as long as he was needed to help the administration of President George W. Bush (search) fulfill its promises in Iraq and Afghanistan. But the first-term Republican said he would not be drawn on reports that he would be named president of the conservative Heritage Foundation (search). ""I don&apos;t comment on rumors or speculation,"" Powell said. He predicted that Bush would make an",99,41,0.41414141414141414,3.7716825457067866,8.107523404471492e-05,Human/Unwatermarked,0.0,82,0.7195121951219512,0.9506172839506173,0.2804878048780488,1.7,1.7,1.7,,,,,,,,,,,,,,100,142.50000000,1.42500000,4.15785784
212,Fixed Delta 1.7,1.7,,,Former Ulster Unionist leader Sir Reg Empey has claimed that Sinn Fein’s demand for an Irish language act is “less about recognition and more about trying to impose an ideology that decades of brutal terror could not”. The," outspoken unionist said that the Irish language was “something to be embraced rather than imposed”. Speaking to the Belfast Telegraph, Empey said “I simply don’t believe that the Irish language is something that is going to be imposed on Northern Ireland”, and that Sinn Fein’s demand for an Irish language act “will not be achieved”. “The reality is that the language is something that is something to be embraced rather than imposed,",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,74,0.5540540540540541,0.7671232876712328,0.44594594594594594,1.7,1.7,1.7,,,,,,,,,,,,,,100,118.37500000,1.18375000,3.26660102
213,Fixed Delta 1.7,1.7,,,Have you ever muttered the words &apos;my precious&apos; in a sinister tone? Mistaken an elderly gentleman with a giant white beard as Gandalf? Or bellowed &apos;you shall not pass!&apos,";?

The term&apos;my precious,&apos; is used by a lot of folks to describe something they feel strongly about. Something personal, precious or sacred. If there is something that is truly important to you, it is probably precious.

So, what is it about your precious that makes it valuable, valuable beyond price? Is it that it&apos;s uncut? Is it that it&apos;s real?

Personally",99,44,0.4444444444444444,4.467993169529578,3.947841320552369e-06,Watermarked,0.9999960521586795,68,0.6029411764705882,0.9104477611940298,0.3970588235294118,1.7,1.7,1.7,,,,,,,,,,,,,,100,170.37500000,1.70375000,5.49451323
214,Fixed Delta 1.7,1.7,,,"As royal newlyweds, Prince Harry and Meghan Markle have to walk a careful line: while they’ve often proved themselves to be affectionate partners, royal protocol dictates that sometimes they have to scale back their public displays of affection.","

The most basic rule is that a royal wedding is, well, a royal wedding, so you can’t kiss and tell. The Queen’s granddaughter, Princess Eugenie, broke protocol in 2012 when she kissed her then fiancé Jack Brooksbank shortly after they got married.

But there’s much more to it than that. The Queen’s grandchildren and their spouses are not allowed to wear wedding rings, which means not even their hands can be",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,75,0.7866666666666666,0.9459459459459459,0.21333333333333337,1.7,1.7,1.7,,,,,,,,,,,,,,100,147.12500000,1.47125000,4.35467508
215,Fixed Delta 1.7,1.7,,,"As the crow flies Denniff’s Cottage on Ringarogey island in Roaring Water Bay is just a few minutes’ boat ride to Baltimore, Co Cork. In contrast, the scenic route is by car, a journey time"," of about 40 minutes. The island is named after the first settler who sailed across from the West Coast, John Denniff, a Scottish minister who arrived in Co Cork in 1737. He is buried in the Church of Ireland churchyard on the island, which features a Neoclassical style building with a high tower with a walled-in garden in its centre. The church is where DD’s sister, Michaela (a descendant of the Denniffs), and DD",99,60,0.6060606060606061,8.181649829917799,1.3999184135288104e-16,Watermarked,0.9999999999999999,76,0.6973684210526315,0.96,0.3026315789473685,1.7,1.7,1.7,,,,,,,,,,,,,,100,207.25000000,2.07250000,7.94465996
216,Fixed Delta 1.7,1.7,,,"Reince Priebus, the Republican National Committee chairman, entered a lobby elevator at Trump Tower on Fifth Avenue in New York on Saturday. President-elect Donald Trump on Sunday said he would deport 2 million to 3 million undocumented immigrants when he takes office,"," but added he would offer them a chance to apply for legal status.

“The doors opened, and the doors closed and there was Priebus underneath,” Trump said Sunday at a news conference in New York. “The doors opened, the doors closed and he said, ‘Hey,’ and he went up. I don’t know how that happened, but it happened.”

Get Breaking News Delivered to Your Inbox

Priebus",99,46,0.46464646464646464,4.932200252078106,4.0654247701977057e-07,Watermarked,0.999999593457523,67,0.7014925373134329,0.8939393939393939,0.29850746268656714,1.7,1.7,1.7,,,,,,,,,,,,,,100,128.00000000,1.28000000,3.59663973
217,Fixed Delta 1.7,1.7,,,A broken speed camera in Leeds is flashing drivers who pass through it travelling at BELOW the speed limit. The speed camera on York Road in Killinbeck Leeds has a 40mph speed limit. But the camera has malfunctioned and drivers have contacted," the local authority to complain about the broken camera. A spokesman for Leeds City Council said: “We can confirm there is a fault at this camera. “The camera will not be working as it is broken and it has been removed.”

The speed camera has malfunctioned - and motorists’ data will not be affected.

Motorists who have been caught by the broken camera will not be punished for driving less than the speed limit, Leeds City Council said.
",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,77,0.6103896103896104,0.8552631578947368,0.38961038961038963,1.7,1.7,1.7,,,,,,,,,,,,,,100,142.87500000,1.42875000,4.17347908
218,Fixed Delta 1.7,1.7,,,"What are neutrophils and what do they do? Neutrophils are a type of white blood cell that helps heal damaged tissues and resolve infections. Neutrophil blood levels increase naturally in response to infections, injuries, and other types"," of inflammation. The immune system can also produce these cells in response to infectious agents like bacteria, yeast, or viruses. Neutrophils play a key role in fighting bacterial and viral infections by destroying pathogens. Neutrophils are a type of white blood cell that helps heal damaged tissues and resolve infections. Neutrophil blood levels increase naturally in response to infections, injuries, and other types of inflammation. The immune system can also produce these cells in response to infectious agents like bacteria, yeast",99,43,0.43434343434343436,4.235889628255314,1.138242922895398e-05,Watermarked,0.9999886175707711,81,0.6296296296296297,0.7625,0.37037037037037035,1.7,1.7,1.7,,,,,,,,,,,,,,100,72.62500000,0.72625000,2.06731363
219,Fixed Delta 1.7,1.7,,,How refreshing! Republicans in Pennsylvania are looking at the impacs of the Marcellus Shale play and trying to come up with honest solutions for dealing with possible problems. One solution: a natural gas tax. This might help take care of the roads," and bridges problem without raising taxes. I have to agree with Pennlive.com reporter Joe Burbank (not pictured) that the Senate bill, which contains a gas tax, will not pass. If there is going to be a gas tax, the Senate bill would not be a good place to start.

Let’s face it, the Republicans don’t have a good track record on taxes. The mass exodus of companies from the state is well-documented. The state�",99,52,0.5252525252525253,6.324821499723688,1.2676273926722297e-10,Watermarked,0.9999999998732373,78,0.717948717948718,0.9090909090909091,0.28205128205128205,1.7,1.7,1.7,,,,,,,,,,,,,,100,196.00000000,1.96000000,7.09932707
220,Fixed Delta 1.7,1.7,,,"CAE, based in Montreal, announced a contract amendment with Gulf Aviation Academy (GAA) to provide a CAE 7000 Series Embraer 170/190 full-flight simulator (FFS). The change order amends a contract signed in June"," 2009 to provide a full-flight simulator for Gulf Aviation Academy, located in Doha, Qatar. GAA will use the simulator for its flight school operation. GAA has flown both types of aircraft with the 737-800 aircraft based at GAA.

CAE's 737-800 FFF will be installed and configured with flight simulators that train flight instructors for both types of aircraft and will include a flight deck, an ATC simulator, and a flight data recorder. The 737-",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,77,0.6363636363636364,0.9078947368421053,0.36363636363636365,1.7,1.7,1.7,,,,,,,,,,,,,,100,182.25000000,1.82250000,6.18730740
221,Fixed Delta 1.7,1.7,,,Two suspects in a weekend stabbing near the Boise airport made their initial court appearances in Ada County Monday. Police say Jacob Gibson and Kyle Meyer are responsible for a stabbing in a hotel room near the Boise airport around 4:15 a.m. Saturday,".

Boise Police Officer Jeff Blanchard said, “The two were rooming together, but had been in a disagreement, which led to one of the men hitting the other with a glass bottle and a knife. The victim then stabbed the man with a knife.”

Two-year-old boy drowns in lake while playing in his parents' swimming pool

Two-year-old boy drowns in lake while playing in his parents' swimming pool
",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,71,0.6338028169014085,0.7857142857142857,0.3661971830985915,1.7,1.7,1.7,,,,,,,,,,,,,,100,147.12500000,1.47125000,4.35467508
222,Fixed Delta 1.7,1.7,,,"The victim has been identified as Antonio Marquez-Melgar, 37, of Plainfield. PLAINFIELD – A fatal pedestrian hit-and-run in the city is under investigation. The Union County Prosecutor's Office and Plainfield Police"," are looking for the driver who allegedly left the scene on Ridge Road. The crash happened on Ridge Road (Interstate 80) at Madison Street at about 2:40 am Friday. The driver is described as a white female, approximately 20-25 years old, 5 feet, 8 inches, with blonde hair, wearing glasses and a black sweater with white lettering, a black headband with white lettering, a black shirt with white lettering, and a black backpack. The driver was driving a",99,52,0.5252525252525253,6.324821499723688,1.2676273926722297e-10,Watermarked,0.9999999998732373,80,0.6625,0.8354430379746836,0.3375,1.7,1.7,1.7,,,,,,,,,,,,,,100,165.75000000,1.65750000,5.24617899
223,Fixed Delta 1.7,1.7,,,"Forget bingo and shuffleboard. Use of computers and cellphones is linked to higher levels of mental and physical well-being among those over age 80, according to new Stanford research. And these elders — dubbed “the oldest old,","” because they are the first generation to grow up with these technologies — are likely to reap the rewards, said study author David Otto, professor of psychology at Stanford and physician at Stanford Health Care.

Otto’s study, recently published online in Psychological Science, highlights the importance of the devices’ socializing features to keep the seniors engaged, and the potential for intervention to help them grow in these ways.

“The most important finding of this study is that this",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,78,0.717948717948718,0.987012987012987,0.28205128205128205,1.7,1.7,1.7,,,,,,,,,,,,,,100,182.12500000,1.82125000,6.17957810
224,Fixed Delta 1.7,1.7,,,"Apple's new Music Memos app captures musical inspiration, while GarageBand adds a new AI drummer and loop arranger. When a bolt of musical inspiration hits, many musicians will reach for their smart phones, pop open the built-in voice-","over recorder, and start making music. But when it comes to recording, you likely don’t want to fiddle around with a third-party app. That’s why GarageBand is introducing two new features that let you record music with the iPhone right within the app, whether you’re recording live or recording a wall of sound.

What you do with those recordings is up to you, of course. You could use GarageBand’s built-in audio",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,77,0.7402597402597403,1.0,0.2597402597402597,1.7,1.7,1.7,,,,,,,,,,,,,,100,156.00000000,1.56000000,4.75882125
225,Fixed Delta 1.7,1.7,,,"Capital abundance, low interest rates, and high volatility are creating new challenges and opportunities in equity markets. To succeed in this crowded and complex global landscape, you must take your investment expertise to a new level. Private Equity and Venture Capital, an Executive Education"," program from the Richard Stockton College of New Jersey, will help you do just that.

Private Equity and Venture Capital: Strategies to Win the Game of Capital

Private Equity

Private equity is investing in businesses that have a chance to grow and succeed. The returns are great, but you must understand how it works and the strategies you need to utilize to win.

In this program, you will learn the strategies you need to use to win, what you need to know about",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,83,0.6024096385542169,0.8780487804878049,0.3975903614457831,1.7,1.7,1.7,,,,,,,,,,,,,,100,156.50000000,1.56500000,4.78267494
226,Fixed Delta 1.7,1.7,,,"President Barack Obama shakes hands with President-elect Donald Trump in the Oval Office last Thursday, after the two met to discuss the presidential transition. Donald Trump's victory in the race for the White House leaves widespread uncertainty about what's in store for public"," spending, health care, immigration, and more. Andrew Harrer — Pool/Getty Images

President Barack Obama is calling on U.S. companies to help lead the world in clean-energy technology by investing in new research and development, the largest stimulus program in U.S. history, and a ""net-zero-emissions energy infrastructure.""

Announcing a ""Clean Energy Jobs and Innovation Plan"" in an op-ed this week in the Washington Post, Obama said that",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,72,0.7777777777777778,0.971830985915493,0.2222222222222222,1.7,1.7,1.7,,,,,,,,,,,,,,100,155.12500000,1.55125000,4.71736320
227,Fixed Delta 1.7,1.7,,,"The Judicial Service Commission (JSC) on Monday announced the names of shortlisted candidates to be interviewed in April for a number of judicial positions in various superior courts, including two vacancies at the Constitutional Court. The announcement follows the commission’s"," decision to shorten the time frame for applications from four months to three.

“The JSC is pleased to announce the names of the candidates shortlisted for interviews in April 2013 for vacancies as follows: Constitutional Court – two – two judges,” said JSC chairman Guy Brandon. He said the JSC’s decision to shorten the time frame for applications was achieved with the assistance of the Office of the Attorney-General.

In March, the JSC announced that applications",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,76,0.618421052631579,0.8533333333333334,0.381578947368421,1.7,1.7,1.7,,,,,,,,,,,,,,100,144.87500000,1.44875000,4.25778895
228,Fixed Delta 1.7,1.7,,,"The departing “SNL” star made Joe Biden aggressive, Mitt Romney benignly out-of-touch and always maintained he was “just friends” with Andy Samberg. Sorry Saturday Night Live fans, but it’","s time to move on.

It’s no secret that Seth Meyers, the current host of Saturday Night Live and a former cast member of the sketch show, is fluent in presidential debates. He’s even made fun of Alec Baldwin’s Donald Trump, which probably isn’t easy given the president’s penchant for name-calling and lashing out at his opponents, which have been a staple of this election cycle.

So Meyers�",99,46,0.46464646464646464,4.932200252078106,4.0654247701977057e-07,Watermarked,0.999999593457523,74,0.8243243243243243,1.0,0.17567567567567566,1.7,1.7,1.7,,,,,,,,,,,,,,100,170.37500000,1.70375000,5.49451323
229,Fixed Delta 1.7,1.7,,,"By the time Ohio State’s slow-arriving student section filled up, the Buckeyes had already taken a 7-0 lead against UNLV as speedy H-back Parris Campbell raced 69 yards for the opening touchdown on the offense","’s first play.

By the time Ohio State’s slow-arriving student section filled up, the Buckeyes had already taken a 7-0 lead against UNLV as speedy H-back Parris Campbell raced 69 yards for the opening touchdown on the offense’s first play.

Campbell’s breakout game continued Saturday as he had six catches for 131 yards and the score. He’s now had at least one catch in every game",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,73,0.7534246575342466,0.9722222222222222,0.2465753424657534,1.7,1.7,1.7,,,,,,,,,,,,,,100,57.53125000,0.57531250,1.77768597
230,Fixed Delta 1.7,1.7,,,"“We’re too close not to share resources and promote each other,” Keyserling said. Plans are still being made by city event staff and its cultural district board for the expanded Taste of Beaufort, which will"," include food from the Beaufort region and a full bar.

Keyserling said he thinks the city has reached “the tipping point” of the Beaufort Wine Walk.

“This is going to be a terrific thing for the whole downtown,” said Delton Garrett, owner of the Red House and the Red House Tavern, which co-sponsor the event.

The Wine Walk will run from 1 p.m. until 7 p.m.",99,50,0.5050505050505051,5.86061441717516,2.305788288019096e-09,Watermarked,0.9999999976942117,69,0.7101449275362319,0.9117647058823529,0.28985507246376807,1.7,1.7,1.7,,,,,,,,,,,,,,100,183.37500000,1.83375000,6.25730762
231,Fixed Delta 1.7,1.7,,,"DENMARK - UK – ASIA - EUROPE – In a bold move designed to out manoeuvre their rivals Maersk, the largest container shipping line in the world, today announced what they consider to be the first major step forward in box"," consolidation. The Danish based container line has teamed up with the UK based Newton International to form a new shipping alliance to increase their operational and competitive edge in key markets around the globe.

Newton International is a leading global container freight forwarder with a dedicated team that works closely with all of the major players to provide a full-range of freight forwarding services. The Newton International team is situated in Rotterdam, the largest gateway port in Europe and a hub for global container freight forwarding. Newton",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,88,0.6477272727272727,0.9425287356321839,0.3522727272727273,1.7,1.7,1.7,,,,,,,,,,,,,,100,198.62500000,1.98625000,7.28815188
232,Fixed Delta 1.7,1.7,,,"Posted on Wed, Mar 14, 2012 : 8:40 a.m. A Manchester woman’s selfless gift could help extend the life of a co-worker’s husband, WXYZ reports. Lisa Mout","rie’s gift to a fellow employee made for an incredible Valentine’s Day moment. (Hint: Her husband and co-worker are in pretty good shape).

Get a Job is a great place to start. But you need to be prepared.

“The biggest mistake a job seeker can make is not preparing for an interview.”

- Steve Mariotti, President, Teamsters Local 23

Pete’s Wrap Up
",99,45,0.45454545454545453,4.700096710803842,1.3001915629892368e-06,Watermarked,0.999998699808437,65,0.8307692307692308,0.96875,0.16923076923076918,1.7,1.7,1.7,,,,,,,,,,,,,,100,208.50000000,2.08500000,8.04459148
233,Fixed Delta 1.7,1.7,,,"Kathleen, Marchioness of Hartington. Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy,"," was born in Killarney, Ireland. She died in Los Angeles at the age of 59. (The photo is in the public domain, but you may not use it without attribution.)

Kathleen, Marchioness of Hartington.

Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy, was born in Killarney, Ireland.",99,28,0.2828282828282828,0.7543365091413573,0.22532359255077888,Human/Unwatermarked,0.0,62,0.6774193548387096,0.8852459016393442,0.32258064516129037,1.7,1.7,1.7,,,,,,,,,,,,,,100,73.87500000,0.73875000,2.09331723
234,Fixed Delta 1.7,1.7,,,"Wildlife rehabilitators said 88 more pigeons were found at an I-65 rest stop where police found 57 others dumped in December. WOLCOTT, Ind. (WLFI) — Wildlife rehibilators said 88 more pige","ons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88 more pigeons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88 more pigeons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88",99,32,0.32323232323232326,1.6827506742384124,0.04621168370527735,Human/Unwatermarked,0.0,71,0.3380281690140845,0.35714285714285715,0.6619718309859155,1.7,1.7,1.7,,,,,,,,,,,,,,100,28.29687500,0.28296875,1.32706369
235,Fixed Delta 1.7,1.7,,,"Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care facility, where a"," patient was raped. Nathan Sutherland was arrested and charged with sexual assault.

Photo: Arizona Republic (AP)

Hacienda HealthCare announced it is closing its facility,...

Image 3 of 9

Hacienda HealthCare CEO Bill Timmons testified about his investigation into the rape allegations in April. He said the facility in Phoenix was never expected to be used as a long-term care facility.

Hacienda HealthCare CEO Bill Timmons testified about his investigation",99,33,0.3333333333333333,1.9148542155126762,0.027755549048935523,Human/Unwatermarked,0.0,70,0.7571428571428571,0.8695652173913043,0.24285714285714288,1.7,1.7,1.7,,,,,,,,,,,,,,100,95.68750000,0.95687500,2.60354766
236,Fixed Delta 1.7,1.7,,,"Somewhere in a distant time I saw George Washington in blue Jell-O, his wobbly head free-standing outside its mould. Although I think it was art, it might have been a party favor. Matthew Barney’s"," installation is presented on a detachable tube—it’s possible to install it in a closet or a bathtub, or just stick it on some furniture. The work was created for the Guggenheim in Bilbao.

The piece is a series of light-colored cubes in various sizes and configurations, with some wall-mounted contraptions. The cubes are covered in white foam and divided into different sections. A series of tubes hang from the ceiling, connected to the material",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,78,0.7051282051282052,0.974025974025974,0.2948717948717948,1.7,1.7,1.7,,,,,,,,,,,,,,100,243.12500000,2.43125000,11.37308956
237,Fixed Delta 1.7,1.7,,,"Comedian Jon Stewart headed back to Capitol Hill Thursday to blast Congress' ""stupid and embarrassing"" failure to renew the Zadroga Act. The former ""Daily Show"" host, first responders, and Congressional reps made a last ditch"," attempt to secure support for the bill that would extend health care benefits to 9/11 first responders. Stewart said Congress had to come to grips with the fact that they made mistakes on 9/11 and that the bill was their opportunity to right those wrongs. Stewart has spoken about his own health problems, which he says stem from the toxic fumes he breathed at Ground Zero. He noted that he and several other first responders have been unable to obtain cancer screenings and other benefits promised by the bill. """,99,54,0.5454545454545454,6.789028582272215,5.6445538431059e-12,Watermarked,0.9999999999943554,91,0.7032967032967034,0.9555555555555556,0.29670329670329665,1.7,1.7,1.7,,,,,,,,,,,,,,100,168.87500000,1.68875000,5.41271059
238,Fixed Delta 1.7,1.7,,,"JOINT BASE ELMENDORF-RICHARDSON, Alaska -- U.S. Army Alaska and the Indian Army celebrated the end of Yudh Abhyas 2010 during a ceremony Nov. 14 at Buckner Physical Fitness Center,"," here.

The event was attended by more than 50, including U.S. Army Alaska Commanding Officer Lt. Col. Robert L. Luyster and Indian Army Brig. Gen. S.G. Gupta, GOC, Indian Army Eastern Command.

""It was a great honor to host and be part of this ceremony marking the end of Yudh Abhyas,"" said Lt. Col. Luyster. ""This is a monumental event. I'm proud",99,39,0.3939393939393939,3.307475463158259,0.00047070479296677613,Human/Unwatermarked,0.0,64,0.78125,0.9682539682539683,0.21875,1.7,1.7,1.7,,,,,,,,,,,,,,100,142.87500000,1.42875000,4.17347908
239,Fixed Delta 1.7,1.7,,,"Wonderful building lot it Clarksville's Premier subdivision, Merifield Acres. 0.71 Acres with a three bedroom Certification Letter for a septic system. Almost touches the CORPS of Engineers lake front property. Quite hidden property prefect"," for building your custom home on.

Price

Sold Price:$110,900Sold Date:01/15/2015

County:
Dalton

Beds: 2

Baths: 1 Full/1 Three-Qtr

Sq ft:1,500 (approx)

#: 8448345

Status: Closed

Description

Wonderful building lot it Clarksville's Premier subdivision, Merifield",99,33,0.3333333333333333,1.9148542155126762,0.027755549048935523,Human/Unwatermarked,0.0,42,0.9047619047619048,1.0,0.09523809523809523,1.7,1.7,1.7,,,,,,,,,,,,,,100,70.37500000,0.70375000,2.02131846
240,Fixed Delta 1.7,1.7,,,LONDON – Now on Facebook: Your garbage. Five households have signed up for a Newcastle University program announced Wednesday that puts photographs of every item placed in a garbage can on Facebook in a bid to raise consciousness about recycling efforts. It uses a," system of cameras and computers to detect and photograph all…

LONDON – A thought bubble of the future: Robots that create and distribute fresh food. A backpack carrying a refrigerated “carryout box” of lettuce – no human hands required. A robot driving a forklift that sprays salad dressing on it. A food-carrying robot that could even bring a meal from the local food truck. Environmental…

TACOMA, Wash. – The U.S",99,54,0.5454545454545454,6.789028582272215,5.6445538431059e-12,Watermarked,0.9999999999943554,69,0.7391304347826086,1.0,0.26086956521739135,1.7,1.7,1.7,,,,,,,,,,,,,,100,257.25000000,2.57250000,13.09852987
241,Fixed Delta 1.7,1.7,,,"As a big travel weekend approaches, many drivers are planning when they should hit the road to best avoid seeing a sea of red brake lights. Here's what you should know. WASHINGTON — If you are planning to hit the road for the Memorial Day"," weekend, be on the lookout for unsafe drivers. The National Safety Council says more than 9,500 people died in car crashes across the country from 2015 to 2016. That's up from about 9,400 in 2015 to about 9,500 in 2016.

Some of the top Memorial Day travel days are Friday, May 25 and Monday, May 28. The weekend of May 25-27 is expected to be the busiest of the holiday weekend with more than 43 million people on the road, according",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,85,0.6470588235294118,0.9166666666666666,0.3529411764705882,1.7,1.7,1.7,,,,,,,,,,,,,,100,133.87500000,1.33875000,3.81427268
242,Fixed Delta 1.7,1.7,,,"While granting bail, the court said it had dismissed the first plea as the matter was “at the stage of investigation” then but the circumstances had since changed. A Delhi court on Tuesday granted bail to Gautam Khaitan,"," the prime accused in the rape-murder of a woman, saying the alleged victim had been “not very cooperative” and there was “no evidence or grounds” for his detention.

Additional Sessions Judge Vinod Yadav granted the relief to Khaitan, who has been in custody since August 28 last year when the alleged crime came to light. The court also granted bail to one of the two others accused, Vinay Sharma, also an accused in the case.",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,76,0.7631578947368421,0.96,0.23684210526315785,1.7,1.7,1.7,,,,,,,,,,,,,,100,140.25000000,1.40250000,4.06535065
